age,income,credit_score,employment_years,debt_to_income,loan_amount,education,marital_status,approved
71,22636,608,8,0.3759495965626991,127952,Bachelor,Married,no
63,44037,791,0,0.2763876741166157,310497,High School,Divorced,yes
77,47102,596,15,0.3954165886980162,228497,Bachelor,Single,yes
61,31006,629,5,0.49595813446225523,-31662,Bachelor,Single,no
77,49235,535,2,0.10309171540291417,73989,Bachelor,Married,no
74,28752,622,3,0.288074474985338,119224,Bachelor,Single,no
48,72266,697,2,0.5700611578964487,271588,Bachelor,Married,yes
37,58516,620,2,0.5712607350911014,174613,Master,Married,no
41,40807,652,4,0.5571047054943356,272658,Master,Married,yes
42,53776,534,0,0.7649596518167866,171382,Bachelor,Single,no
53,27898,594,0,0.4979819622108358,262240,Bachelor,Single,no
38,29926,863,1,0.2888096355473011,93369,Master,Married,yes
47,37322,636,2,0.668128885092096,150759,Bachelor,Married,no
41,46161,686,2,0.37256414017236383,231037,Bachelor,Married,yes
61,52824,569,6,0.2675033697882849,170149,Master,Married,yes
59,52903,655,1,0.48972431709314324,202696,Master,Married,yes
47,23624,622,0,0.30232410176418273,204430,Bachelor,Married,no
39,48385,760,0,0.37731202667906893,278195,Bachelor,Married,yes
45,33638,755,0,0.5852102908620592,204475,Bachelor,Married,no
24,-18179,765,0,0.7971636816142166,188685,High School,Married,yes
52,111511,658,9,0.5513121156759517,232958,Bachelor,Married,yes
72,34026,853,5,0.2935359324892166,253521,Bachelor,Single,yes
45,35136,730,27,0.1633258783517999,211965,Bachelor,Married,yes
31,23071,507,0,0.3533773422395693,90128,Master,Married,no
73,28850,804,9,0.11351747988737207,282648,Bachelor,Single,yes
27,46226,649,5,0.42532831463535026,264095,Bachelor,Single,yes
33,77036,763,5,0.5619886369878907,167034,Bachelor,Single,yes
33,46113,544,2,0.45825718352375755,252490,High School,Single,no
71,43528,642,2,0.7056976114585302,390344,High School,Married,no
48,74005,724,9,0.4458350608162258,173414,Bachelor,Single,yes
59,39512,674,6,0.42366604250128226,195983,High School,Divorced,yes
42,50422,635,5,0.3167740260952865,226306,Master,Single,yes
30,31568,404,0,0.686329592782569,492097,PhD,Divorced,no
23,83702,576,1,0.7325190697842598,218307,High School,Single,no
61,70970,552,16,0.7845431154150042,135966,Bachelor,Married,yes
26,46940,463,3,0.786846297265772,70377,High School,Single,no
62,42011,579,7,0.7862965382587729,165559,High School,Married,no
53,49363,835,2,0.5983712400966096,195304,Master,Married,yes
73,47232,765,7,0.49385703149117743,260783,High School,Single,yes
60,19063,566,0,0.22064112467166508,201630,Master,Single,no
37,71653,591,0,0.6369442253301426,205965,Bachelor,Single,no
35,45457,591,3,0.6144161026882112,219156,Bachelor,Single,no
75,87966,725,4,0.6896815103918318,215758,High School,Single,yes
60,58436,690,1,0.4237157528469534,322271,Bachelor,Single,yes
74,-421,578,6,0.7246950207612585,105873,Bachelor,Married,no
38,24367,590,3,0.6030720414398805,387997,High School,Married,no
21,7078,758,13,0.21978773642416377,336528,High School,Married,yes
67,24119,802,0,0.244832461850788,301628,PhD,Divorced,yes
50,17327,560,0,0.6699858647247207,115631,Bachelor,Single,no
44,55051,638,11,0.3979853859923287,185547,Master,Single,yes
24,43678,662,5,0.27430906265076416,126710,Bachelor,Single,yes
23,64810,631,5,0.3958035504915256,114888,Bachelor,Single,yes
32,49238,763,0,0.2129644135788775,172226,Master,Married,yes
35,45193,634,13,0.7242156756916791,186244,Bachelor,Married,no
49,90064,840,7,0.1500775908326391,163660,High School,Single,yes
73,54456,770,7,0.34726906065878616,203016,High School,Married,yes
28,48389,581,12,0.4898501315141919,282819,Master,Single,no
37,32931,656,4,0.711551938091585,276335,Bachelor,Single,yes
41,26481,552,2,0.647084222257948,238102,Bachelor,Single,no
32,65410,610,3,0.11569650883277781,191882,High School,Married,yes
65,64213,737,7,0.6776736999105392,160584,Bachelor,Married,yes
24,81431,674,7,0.5466840461161692,229467,Bachelor,Single,yes
38,59578,861,4,0.1933438788224545,298581,Bachelor,Married,yes
59,42137,527,1,0.5322342915684524,331050,High School,Married,no
43,60220,646,8,0.6725259521712689,73630,Master,Married,no
61,48393,599,5,0.5214783094786324,191866,Bachelor,Married,no
73,67307,618,1,0.7994027219451104,111195,Bachelor,Single,no
31,76686,654,3,0.4549023951435417,53723,Bachelor,Single,yes
74,46628,582,29,0.5711917559853692,314854,Bachelor,Divorced,no
54,85146,745,1,0.14926145908800978,325053,Bachelor,Married,yes
75,73766,825,0,0.6692387208809688,180344,Bachelor,Married,yes
38,50353,416,0,0.5368721166115594,154069,Bachelor,Married,no
35,63414,789,1,0.4928699628146447,162307,Bachelor,Married,yes
22,56109,901,1,0.5961660976834239,23716,Master,Married,yes
20,50439,668,9,0.49235683327483215,309172,Bachelor,Married,yes
40,88262,588,0,0.63651599060719,151869,Bachelor,Single,no
43,60352,592,9,0.5084609154307353,177038,PhD,Married,no
54,33180,619,0,0.4640376829701771,229892,Bachelor,Married,no
41,29440,693,11,0.194513639305181,-4561,Bachelor,Divorced,yes
66,30258,607,1,0.43028153494927557,201742,High School,Married,no
36,59790,642,4,0.47676426321503385,213122,Master,Married,no
68,43169,554,0,0.5372016589078461,144528,Bachelor,Married,no
42,56665,604,2,0.41912451433543485,412873,Bachelor,Divorced,no
38,68727,608,0,0.2026504088020432,79050,Bachelor,Married,yes
29,90574,646,4,0.2052538346643047,247605,Bachelor,Married,yes
74,43630,504,2,0.6046914246673211,96706,PhD,Married,no
78,21828,617,9,0.5630130742128376,227374,PhD,Divorced,no
58,85848,628,1,0.28164952504414725,89528,High School,Married,yes
50,20857,668,1,0.41210031620426224,293913,Bachelor,Married,no
67,20071,789,0,0.3148703777552525,234834,Bachelor,Single,yes
70,85329,639,4,0.22671599962870514,36659,PhD,Married,yes
21,71324,528,0,0.32831450477382246,214075,High School,Single,yes
59,59696,663,1,0.28388234726835593,147871,Master,Single,yes
74,49001,579,5,0.15769933405313824,184210,Bachelor,Married,yes
24,45215,576,0,0.4531406008706289,33186,Master,Single,no
39,36983,620,6,0.415618837100061,339789,High School,Married,no
72,44339,598,0,0.6002258310198793,103836,Master,Married,no
50,49051,543,4,0.5342139680166503,176177,High School,Married,no
34,22511,601,30,0.340364722181448,111791,Bachelor,Single,yes
41,33595,695,0,0.44741294073836746,175009,Master,Married,no
78,7761,654,1,0.47525817923713665,188748,Master,Single,no
78,51558,550,11,0.7422840253456109,191506,Bachelor,Married,yes
51,51562,563,4,0.787186039586704,340575,Bachelor,Single,yes
45,85570,662,3,0.6708799610465873,189852,High School,Married,yes
75,57511,551,4,0.4934731864909728,359439,High School,Married,no
60,38879,560,1,0.749674789843943,58356,High School,Married,no
58,45992,592,9,0.22467890292899761,319064,Bachelor,Single,yes
56,59736,552,6,0.5875472557488034,298500,High School,Single,no
39,54552,660,5,0.42232740150038717,309428,High School,Married,yes
66,61565,619,13,0.20132424627008638,413505,High School,Single,yes
34,57540,790,4,0.1526469910176011,-53543,Bachelor,Single,yes
51,44947,533,3,0.43651928593872535,-7627,Bachelor,Single,no
23,39284,765,18,0.26727844277619306,205689,Bachelor,Single,yes
63,38208,673,1,0.275354381138862,-9287,Bachelor,Married,yes
23,31494,799,0,0.32415182113700747,164,Bachelor,Single,yes
51,28357,785,0,0.6028549532400065,176823,Master,Married,no
18,86769,607,22,0.21486272108785806,150707,Bachelor,Married,yes
27,52494,509,5,0.6022891199604171,18251,Bachelor,Single,no
38,46893,635,1,0.6478969489242468,137646,Bachelor,Divorced,no
22,40082,452,1,0.5161360674423303,274896,Bachelor,Single,no
19,58577,715,0,0.2732902700333441,247979,Bachelor,Single,yes
39,74073,665,0,0.13607276976393734,273995,Master,Married,yes
65,64465,590,11,0.38556157811996505,152861,Master,Married,yes
74,68431,605,6,0.6932116546293073,320142,Bachelor,Married,no
19,38269,547,14,0.17130918696691597,382003,Bachelor,Single,yes
27,49917,646,2,0.6213815398671858,219367,High School,Single,no
51,38532,550,4,0.42752286559034935,153800,Master,Married,no
33,52140,646,3,0.7291831521764426,196265,Master,Married,yes
65,75451,685,10,0.349338669095306,75193,Master,Single,yes
68,58788,715,23,0.5933241825849495,165430,Bachelor,Married,yes
78,82534,694,13,0.6180835635176699,261324,High School,Single,yes
56,44229,620,4,0.2391191990833409,235347,Master,Divorced,yes
39,33860,694,0,0.21070284801998565,249507,Master,Divorced,yes
29,60242,663,4,0.16491180304501848,37804,Bachelor,Divorced,yes
41,52377,662,0,0.5911076403293675,269530,Master,Single,yes
64,56454,547,0,0.4837053182761266,145114,Bachelor,Divorced,no
57,53464,525,1,0.16070314078050063,177532,PhD,Single,no
55,40311,675,2,0.3158339056301985,127172,Master,Married,yes
77,53914,698,4,0.19964249356752545,351093,High School,Married,yes
76,69467,587,2,0.1648767161604571,67467,Bachelor,Single,no
27,71522,767,3,0.3091398152229642,189753,High School,Single,yes
52,40209,871,0,0.16740720841139042,68079,High School,Married,yes
68,54620,825,4,0.2821302008948637,296598,Bachelor,Single,yes
66,79542,623,5,0.48690341656644875,212862,Bachelor,Divorced,no
49,40642,606,0,0.4926329447154961,90069,PhD,Married,no
24,37011,728,7,0.21760161060436622,207960,High School,Divorced,yes
38,65888,717,5,0.23370946346908422,117243,High School,Single,yes
37,62379,538,3,0.6984800975920811,283443,PhD,Single,no
43,33260,625,4,0.21685442910885297,402979,High School,Married,no
21,22010,716,3,0.1320190267376083,67147,High School,Married,yes
63,54231,560,0,0.2713745951170311,340073,Bachelor,Single,yes
69,41628,575,6,0.5034984813027878,322234,High School,Divorced,no
39,16318,590,3,0.1050571252861695,167049,High School,Divorced,no
32,36255,610,0,0.7894909485949644,271325,Bachelor,Married,no
73,62052,493,5,0.26127272736503354,224473,High School,Divorced,yes
57,46971,719,5,0.26668226987712695,195721,Master,Married,yes
38,81322,576,1,0.6170322497948065,151382,Bachelor,Married,no
32,8255,670,7,0.2737253607703428,270087,High School,Married,yes
39,76759,659,3,0.37730596302019626,147349,Master,Single,yes
69,43121,548,0,0.4807430820530654,299774,Master,Married,no
45,40231,473,5,0.11531073029774948,113941,High School,Married,yes
31,18976,658,4,0.6861048383062487,408947,High School,Married,yes
44,59301,606,0,0.4584355449357199,86226,Bachelor,Single,no
78,13464,695,10,0.3190432852852193,483105,Bachelor,Married,yes
58,66358,731,9,0.3798506395373087,164745,High School,Married,yes
57,19732,446,9,0.13907730557337258,277793,Bachelor,Divorced,no
75,22885,626,2,0.6025867722723464,298705,Master,Married,no
45,26175,754,8,0.47765307923996236,218162,Master,Married,yes
43,35681,793,9,0.739794008924771,312442,Bachelor,Married,yes
66,68841,466,28,0.42493078795098793,139813,High School,Married,no
19,80079,765,15,0.6798810721858456,77106,Bachelor,Single,yes
42,37748,549,2,0.23182998101009647,205160,High School,Married,no
73,49068,720,1,0.13955655574341613,277333,High School,Married,yes
79,59798,595,1,0.76390808663511,141674,High School,Married,no
20,43413,724,3,0.27987066101732205,228636,High School,Divorced,yes
25,59015,613,8,0.6835086074295429,68723,High School,Single,no
61,49918,506,6,0.28013360409744315,224979,Bachelor,Single,yes
50,44930,591,7,0.20908918658290307,156927,Bachelor,Married,yes
59,21603,704,2,0.6127716262578791,218412,Master,Single,no
69,52980,607,1,0.6448842910630325,211744,Master,Married,no
52,69167,542,0,0.6905289149132793,105771,Bachelor,Single,no
23,34434,522,4,0.7054080778509839,214691,Bachelor,Married,no
56,10634,569,7,0.4381918359657445,147504,Master,Single,no
69,43608,568,10,0.3801518240487082,292453,High School,Single,yes
40,80195,707,3,0.6256782764379966,293637,Bachelor,Single,yes
42,74238,610,13,0.49857041827542525,220554,High School,Divorced,no
76,38390,620,1,0.7756989035686546,209596,Bachelor,Single,no
67,59110,632,3,0.36308520792346743,274592,PhD,Married,yes
60,62270,704,1,0.13001287159991867,294665,High School,Married,yes
36,79806,713,1,0.5125132009078217,355475,High School,Single,yes
22,18988,597,15,0.3474287192993968,175352,Bachelor,Married,no
68,28623,623,8,0.339871571516293,74218,Bachelor,Married,no
28,9804,714,0,0.49516335480867724,296164,Master,Married,no
73,36431,580,1,0.7452469041050612,358183,High School,Single,no
29,71326,595,1,0.2868707963827952,207081,High School,Single,yes
27,38805,714,0,0.36571536216923095,195076,Bachelor,Married,yes
25,23836,592,5,0.7238747551663318,359993,High School,Single,no
41,54532,674,4,0.726653394994522,92127,PhD,Married,yes
77,55047,492,3,0.2642123488555398,169897,Bachelor,Single,yes
45,29659,708,1,0.5944314110534142,136425,Bachelor,Single,no
58,39879,629,1,0.39089266025113967,202858,PhD,Single,no
53,53011,690,2,0.755200387314341,303626,Bachelor,Married,yes
54,64919,761,7,0.6125717180060816,75597,Bachelor,Married,yes
38,37022,616,22,0.4460472927388166,303304,High School,Single,no
25,34140,496,1,0.6721879441611499,116796,High School,Married,no
72,88251,613,2,0.7985149772547273,244107,Bachelor,Married,no
26,44519,771,1,0.4129303140574643,-28044,Master,Single,yes
64,54988,666,0,0.36145868494651434,-4845,Master,Married,yes
32,62967,543,1,0.5249252691634065,184882,High School,Married,no
65,14262,630,11,0.5781577290632434,326781,Master,Married,no
63,49629,698,9,0.5931139668668655,305751,Bachelor,Married,yes
57,17085,637,0,0.43150802974960323,41052,High School,Married,no
35,47384,634,2,0.33260494732099866,310892,High School,Single,no
59,77462,578,1,0.6753473230272926,252622,Bachelor,Married,no
77,30030,586,0,0.7707822158882677,243800,Master,Single,no
37,16671,672,4,0.704787297312979,428613,Bachelor,Single,yes
23,87753,699,4,0.5776479585926545,137551,Bachelor,Married,yes
29,27058,632,2,0.35210508197081136,297358,High School,Married,no
19,20028,600,9,0.5357381880481723,203848,Bachelor,Divorced,no
24,82380,725,4,0.17081204445344106,362636,Bachelor,Married,yes
33,26270,607,1,0.4737390809544191,234884,High School,Married,no
20,82898,678,2,0.6468520402961474,148080,PhD,Married,yes
62,55481,703,0,0.2757414027625694,134552,High School,Married,yes
20,75679,523,4,0.4510739882761037,223269,Bachelor,Single,no
44,53721,663,4,0.15129197249035112,120806,Bachelor,Single,yes
67,71594,380,10,0.6869478792302544,-91031,Master,Married,yes
60,31631,639,9,0.3451623793077168,331599,Bachelor,Married,no
57,37727,707,9,0.5075455078988695,313184,Bachelor,Married,yes
55,7689,683,3,0.3649743880346924,200128,Bachelor,Married,yes
50,69435,730,5,0.5183202565025715,271069,Master,Married,yes
45,58391,685,7,0.6209385722861064,276568,Master,Married,yes
18,29853,595,0,0.32877022166644143,205145,High School,Single,no
72,15021,496,1,0.4634829621121914,25519,PhD,Single,no
25,55636,661,0,0.6564121755795638,234644,Master,Single,yes
54,83519,697,3,0.5814959795867297,174189,High School,Single,yes
49,47240,474,9,0.13995107281882985,401026,High School,Single,yes
77,36831,690,1,0.49813117984718047,265910,Master,Single,no
65,31258,658,6,0.36343357126117515,266304,Bachelor,Married,yes
60,74986,613,2,0.5961461027429578,348761,High School,Divorced,no
54,34415,693,11,0.11166748841184805,211100,High School,Single,yes
21,42576,622,4,0.33141776424623415,399254,High School,Married,yes
47,70834,616,18,0.1605451530549746,97677,Bachelor,Married,yes
23,62749,522,1,0.7443443355301904,188742,Master,Married,no
63,43341,690,12,0.7135496978885227,334003,Bachelor,Divorced,yes
71,36020,519,2,0.7776620761748084,77147,Bachelor,Married,no
36,79311,581,4,0.5504278065352523,164726,High School,Married,no
49,27672,695,0,0.6649342045599228,248546,Bachelor,Single,no
26,45794,633,7,0.5283081263996531,253268,Bachelor,Single,no
29,19882,820,19,0.4444306639204454,136072,High School,Married,yes
28,73777,709,7,0.6836743172446768,345702,Master,Single,yes
63,40502,725,4,0.6433163514201187,100219,Master,Married,yes
72,36007,735,2,0.6132937658032925,222075,Bachelor,Single,no
33,63233,625,2,0.7257376456757608,134114,Bachelor,Married,no
18,21489,596,2,0.7501209229341489,15564,Bachelor,Single,no
62,62707,528,1,0.41170111104270546,130155,High School,Married,no
72,42789,504,8,0.29797491472588067,168384,Bachelor,Married,yes
70,25894,764,11,0.45824988457164206,70433,Bachelor,Single,no
38,30194,587,14,0.16514633882118068,324147,High School,Divorced,no
47,36315,739,2,0.7567123230675445,217083,PhD,Married,no
30,41119,502,3,0.7886973253469522,229529,Bachelor,Married,yes
51,26029,631,4,0.5568934026382212,191267,Bachelor,Single,no
21,55890,776,5,0.6223131864811822,188920,Master,Single,yes
45,25505,676,0,0.3265704389052769,256980,Bachelor,Divorced,yes
55,2697,679,9,0.706387220372707,150449,High School,Single,yes
75,88392,591,1,0.730211776028892,-26260,High School,Single,no
48,53958,559,3,0.15383157614438778,14551,Bachelor,Married,yes
76,90189,645,9,0.19201070764181805,231246,High School,Married,yes
72,29126,537,28,0.28259705518008127,171513,Bachelor,Married,yes
44,59595,639,7,0.5925721309966889,465588,Master,Single,no
22,67892,748,0,0.22835527094151295,290186,Bachelor,Divorced,yes
42,46213,523,2,0.2540560693605659,239754,Bachelor,Married,yes
20,21111,714,1,0.36730449168385715,37665,PhD,Married,yes
50,44710,749,16,0.5281454501129114,134162,Bachelor,Single,yes
21,62527,623,1,0.7834165553569297,298734,Bachelor,Married,no
42,61764,653,14,0.648726285735542,220540,Master,Married,yes
37,49967,602,13,0.49081246171093673,105485,Bachelor,Divorced,no
51,67945,618,9,0.13457035219042793,81599,High School,Single,yes
43,67001,731,0,0.46178793964630127,253979,Master,Single,yes
79,39526,722,0,0.2428596327432578,136462,High School,Single,yes
79,19591,689,7,0.3100483354618152,153904,Bachelor,Married,yes
22,53808,710,9,0.2756024812309382,180136,High School,Single,yes
52,35067,670,16,0.34321368778253536,338577,PhD,Divorced,yes
78,52874,527,1,0.14358184639400837,176214,Bachelor,Married,yes
45,76910,756,6,0.5037864635312522,340287,Bachelor,Single,yes
46,58749,560,3,0.13202713121316256,161155,High School,Single,yes
26,75925,639,1,0.5624084796737892,55284,PhD,Married,no
69,29770,735,4,0.6115616322451933,173315,High School,Married,yes
55,71749,509,3,0.4402448290598012,199286,PhD,Married,no
67,83531,712,1,0.6468799799527729,38599,Bachelor,Married,yes
23,51286,530,1,0.7771734893346391,96977,Bachelor,Single,no
36,96441,709,3,0.3380368275820203,257347,Master,Single,yes
77,32851,770,3,0.5332348468883162,150510,High School,Divorced,no
61,37223,576,1,0.3266122201398186,284300,Bachelor,Married,no
74,62998,563,1,0.4103699095202087,60579,High School,Married,no
28,51089,657,15,0.11457786612755017,115634,High School,Married,yes
19,35141,560,9,0.15204491709027945,272892,Master,Married,yes
64,62382,432,8,0.6582701106691864,211070,PhD,Married,no
61,57110,647,1,0.19793544681035402,32473,PhD,Married,yes
61,38274,683,1,0.5894059993705867,226387,Master,Single,no
26,53781,617,8,0.5962069228044481,341801,PhD,Single,yes
38,65180,661,1,0.7973581761800839,180608,PhD,Married,yes
41,37830,754,3,0.5869172042201514,143752,High School,Married,yes
51,60339,614,1,0.19012198248945059,304153,High School,Married,no
39,32659,627,2,0.5385791570611204,142654,High School,Single,no
20,36523,648,9,0.46689997424012,255648,High School,Single,no
29,72231,618,11,0.7421735302674273,170826,Master,Single,no
45,62274,618,28,0.5831050463999163,93851,PhD,Single,no
47,12263,820,14,0.4629350211662612,142737,Bachelor,Single,yes
43,42515,662,5,0.5369497245549941,-25119,High School,Single,yes
65,59793,620,2,0.410421966865836,279139,Bachelor,Married,no
38,52777,788,0,0.45588510256649006,266704,Master,Divorced,yes
45,62364,758,4,0.6056414745882834,223681,PhD,Single,yes
73,52319,712,1,0.15484239069900918,140460,Bachelor,Single,yes
43,47348,589,9,0.5307349027426179,278052,Bachelor,Married,no
79,46736,923,3,0.16175222756163607,262228,Bachelor,Single,yes
50,71823,493,6,0.6985537501664426,278723,High School,Single,no
38,63898,471,5,0.7597243664661449,238909,Master,Married,no
52,58094,688,2,0.6461417863366271,176369,Bachelor,Divorced,yes
69,51776,614,7,0.6026222055212666,177609,PhD,Married,no
51,39023,402,9,0.7606231355604757,-1300,PhD,Single,no
58,43864,635,6,0.25296982034352417,77358,Bachelor,Married,yes
68,71293,657,7,0.2601830619072414,243402,Bachelor,Married,yes
64,69410,633,2,0.4367107557931307,353212,High School,Married,no
35,37028,680,14,0.10522411332308194,282661,High School,Married,yes
75,51998,603,2,0.7755489237773381,175194,Master,Married,no
28,59969,636,11,0.12257671413172093,118079,Bachelor,Single,yes
74,58663,780,9,0.5172783814804243,268724,Bachelor,Married,yes
40,58509,745,0,0.34778172863131696,218068,Master,Single,yes
65,27758,629,16,0.1720761620757158,117780,Bachelor,Single,no
39,26570,704,28,0.1172304551849279,222602,Master,Married,yes
34,73403,737,4,0.28369298198894255,275654,High School,Married,yes
22,80180,556,7,0.17467882443626714,39684,Bachelor,Married,yes
61,20369,683,13,0.7582300073835276,189608,High School,Married,yes
28,49444,665,0,0.27133290140070415,328471,Master,Married,yes
47,66281,715,13,0.16589235112995449,304018,Bachelor,Married,yes
32,5924,555,4,0.638777424292624,197750,Bachelor,Married,no
44,28533,646,8,0.38997646512909967,99754,Bachelor,Single,yes
52,48156,574,3,0.6905662049581541,58079,PhD,Married,no
50,38055,683,3,0.686901678035736,288740,Bachelor,Married,yes
37,54182,567,11,0.7946665266905522,146721,High School,Married,no
78,79409,595,3,0.6626795521237382,263044,Master,Married,no
33,32944,662,3,0.24990628982218815,315795,PhD,Married,yes
51,51005,555,4,0.5105138715446513,123239,High School,Married,no
19,43104,488,3,0.46837505503635646,165568,Bachelor,Single,no
52,52727,753,2,0.455732740559051,315051,Bachelor,Married,yes
57,50116,585,0,0.307765212750041,180618,Bachelor,Single,yes
73,102743,510,2,0.2470985811937677,257562,Bachelor,Single,yes
45,79791,539,1,0.6018264543225997,167379,High School,Married,no
64,18381,640,2,0.17123321092786936,84148,Bachelor,Married,no
56,31997,807,4,0.13473119720351556,251539,PhD,Single,yes
23,34442,636,4,0.3668705420528672,351671,High School,Single,yes
26,25314,708,1,0.6207478326815076,241026,Bachelor,Single,yes
37,22632,611,0,0.7079731033357778,261538,Master,Divorced,no
77,46432,668,6,0.4780888483401573,263121,High School,Married,yes
18,35206,629,3,0.6879526958910472,366316,Master,Married,no
25,32184,707,2,0.11770385159731428,168407,High School,Divorced,yes
72,90409,536,0,0.4187586349756507,-21817,High School,Married,no
40,36582,657,2,0.19337197579248427,326141,Bachelor,Married,yes
20,41136,665,8,0.5079022642822552,52551,Master,Married,yes
21,64829,689,4,0.7446917745866083,151825,High School,Single,yes
75,41069,515,0,0.10503332428560216,120492,High School,Single,yes
42,26686,602,2,0.5677547615194724,120556,Bachelor,Married,no
64,44841,710,19,0.654644802842198,291103,High School,Single,yes
55,90174,672,3,0.6211368914941284,269884,High School,Single,yes
32,40371,823,1,0.11383836383866511,115304,Master,Married,yes
38,31764,597,12,0.22171850204771376,323820,Bachelor,Married,no
52,58404,451,2,0.1660795258029288,175216,PhD,Married,yes
74,43881,603,6,0.15981793925028204,386905,Bachelor,Single,yes
70,104779,383,0,0.6111288928588176,161715,High School,Single,no
70,34262,720,0,0.39735254924763996,155476,Bachelor,Married,yes
63,84674,649,4,0.6073749939184563,163853,PhD,Married,no
69,73267,689,1,0.3525266919137203,109720,Bachelor,Divorced,yes
31,42373,705,0,0.18193451580062475,255861,High School,Married,yes
53,49929,753,13,0.6029164712240423,131801,PhD,Single,yes
29,29402,390,0,0.5382400426233339,172980,Bachelor,Single,no
34,39231,445,6,0.17908330969929406,247721,High School,Single,no
56,42231,574,2,0.747055088101401,398180,PhD,Married,no
26,53157,619,13,0.31624457035238485,133057,High School,Single,yes
52,21746,669,21,0.5583110393730631,145640,Master,Married,yes
77,56229,662,2,0.12238664276177602,139245,Bachelor,Divorced,yes
30,47082,667,4,0.4101297027814048,245182,Bachelor,Married,yes
32,57962,493,7,0.7750549396595598,151789,Bachelor,Married,no
35,60946,570,0,0.720556010540256,110775,High School,Married,no
68,45481,617,6,0.25494307793391235,210256,High School,Married,yes
50,59763,634,11,0.715391235093884,258122,Bachelor,Single,no
23,48256,599,0,0.3051491175297141,151504,High School,Married,no
76,64869,675,9,0.6965641035113957,209788,High School,Married,yes
44,56322,535,0,0.6104588510543288,226393,Bachelor,Single,no
40,53620,601,4,0.34643682182637003,199758,Bachelor,Divorced,yes
76,47951,700,2,0.7375536254323147,232168,High School,Divorced,yes
44,75916,670,3,0.4396955062166231,115017,Bachelor,Single,yes
51,58103,612,1,0.3223858499619497,95176,High School,Married,yes
73,23570,614,1,0.29578010009795624,119500,PhD,Married,no
63,40560,602,6,0.7573469804862807,-33589,High School,Married,yes
55,45428,616,1,0.6310066934264912,81239,Master,Single,no
31,49977,599,2,0.3449293677894154,270076,High School,Married,yes
53,53534,613,1,0.27791791127038645,266556,Bachelor,Married,yes
70,31115,679,1,0.24813192966141784,68839,PhD,Divorced,yes
25,48640,677,4,0.2711448417225314,29397,Master,Married,yes
79,43717,518,0,0.17768557400588306,202393,Master,Married,yes
52,71694,829,7,0.43931447102351484,252779,Master,Divorced,yes
36,30098,595,3,0.12875051306888657,121345,Master,Married,no
47,49652,696,8,0.10806025247294754,140770,Master,Married,yes
31,36292,542,1,0.532650815195853,277724,Master,Married,no
76,87259,796,6,0.1619355230539946,367983,Bachelor,Single,yes
37,75132,703,2,0.6916467290461605,140926,Bachelor,Married,yes
66,17152,688,0,0.17471014495992915,255886,Bachelor,Single,yes
42,34075,632,6,0.4798682999587979,196270,High School,Divorced,no
57,67418,465,7,0.5728525496365637,309175,Bachelor,Single,no
41,59145,816,1,0.26040885470214725,86808,High School,Married,yes
31,58518,735,12,0.7217849093953157,201956,Bachelor,Married,yes
43,53817,617,7,0.436970831340842,135159,High School,Married,no
55,69023,697,1,0.3207233665831125,193537,Bachelor,Single,yes
40,65619,518,1,0.7307900256516122,287969,Bachelor,Divorced,no
39,44188,459,2,0.7008381704628958,198025,High School,Married,no
65,26014,651,1,0.5967391811349011,123745,Bachelor,Single,no
74,16198,570,1,0.30333771550077965,290967,Bachelor,Single,no
36,47927,601,2,0.3731444377568113,251052,Bachelor,Single,yes
63,13201,644,0,0.5828133538022213,223841,Bachelor,Married,no
68,55019,531,2,0.22969902707055562,79750,Bachelor,Single,yes
20,43839,641,1,0.44657873034229034,249426,High School,Single,no
59,88878,539,1,0.6164055838700151,134766,PhD,Married,no
36,56862,751,0,0.5603990489496145,100854,Bachelor,Single,yes
26,49415,639,4,0.6039531585779059,107638,Bachelor,Married,yes
45,17676,702,3,0.7243434609613624,258298,High School,Single,yes
37,24753,472,6,0.7778006560646169,245990,Bachelor,Divorced,no
62,63627,708,21,0.4208684589002939,201516,PhD,Single,yes
24,43738,799,0,0.1419872922063566,-15446,High School,Married,yes
31,100707,661,1,0.6840452263536931,307709,Bachelor,Married,yes
26,48338,702,5,0.18257615326732493,284991,High School,Divorced,yes
76,53378,626,1,0.2536110652216697,144761,Master,Single,yes
77,23662,687,0,0.5572172175812176,336124,Bachelor,Married,no
72,68948,810,0,0.6220146708651243,101836,Master,Married,yes
74,31485,874,2,0.5862530740669748,209136,Master,Married,no
77,60488,681,2,0.4069445359742312,210600,Master,Married,yes
36,66235,548,17,0.7426469409599952,223608,High School,Divorced,no
64,51903,712,3,0.6825373884385978,60773,High School,Married,yes
69,85139,526,5,0.5645778131392402,43040,High School,Married,no
31,37785,587,3,0.4087529776840252,190781,Bachelor,Married,no
73,83510,598,1,0.4246781532348616,112363,Master,Married,no
55,24581,854,0,0.22317664971189494,233147,Master,Married,yes
70,65980,792,9,0.6457934979698,212673,High School,Single,yes
78,47151,772,0,0.7061743677407407,332749,High School,Married,yes
53,35837,732,0,0.6790971626473031,329996,PhD,Married,yes
57,16774,559,1,0.48296856358356166,205105,Bachelor,Married,no
34,44786,673,0,0.6865587990724462,349121,Master,Married,yes
47,43523,833,0,0.6532861834203357,220845,High School,Single,yes
26,53458,694,5,0.6826515191491155,195805,Bachelor,Divorced,yes
50,64496,753,1,0.7873533315380272,370709,High School,Single,yes
